flyby_tdb,rp_km,theta_deg,delta_deg,vinf_out_mag_kms
2035-10-18T00:00:00.000,9173.977777777778,15.000000000000002,2.3587427031272132,14.904665486504019
2035-10-18T00:00:00.000,9173.977777777778,29.999999999999996,2.3587427031272132,14.904665486504017
2035-10-18T00:00:00.000,10229.533333333333,-29.999999999999996,2.1198244050437767,14.904665486504017
2035-10-18T00:00:00.000,10229.533333333333,-14.999999999999998,2.1198244050437767,14.904665486504017
2035-10-18T00:00:00.000,10229.533333333333,0.0,2.1198244050437767,14.904665486504017
2035-10-18T00:00:00.000,10229.533333333333,15.000000000000002,2.1198244050437767,14.904665486504017
2035-10-18T00:00:00.000,10229.533333333333,29.999999999999996,2.1198244050437767,14.904665486504017
2035-10-18T00:00:00.000,11285.08888888889,-29.999999999999996,1.9248569059749077,14.904665486504019
2035-10-18T00:00:00.000,11285.08888888889,-14.999999999999998,1.9248569059749077,14.904665486504019
2035-10-18T00:00:00.000,11285.08888888889,0.0,1.9248569059749077,14.904665486504019
2035-10-18T00:00:00.000,11285.08888888889,15.000000000000002,1.9248569059749077,14.904665486504019
2035-10-18T00:00:00.000,11285.08888888889,29.999999999999996,1.9248569059749077,14.904665486504019
2035-10-18T00:00:00.000,12340.644444444446,-29.999999999999996,1.7627336769422746,14.904665486504019
2035-10-18T00:00:00.000,12340.644444444446,-14.999999999999998,1.7627336769422746,14.904665486504017
2035-10-18T00:00:00.000,12340.644444444446,0.0,1.7627336769422746,14.904665486504019
2035-10-18T00:00:00.000,12340.644444444446,15.000000000000002,1.7627336769422746,14.904665486504019
2035-10-18T00:00:00.000,12340.644444444446,29.999999999999996,1.7627336769422746,14.904665486504019
2035-10-18T00:00:00.000,13396.2,-29.999999999999996,1.6257997852912471,14.904665486504017
2035-10-18T00:00:00.000,13396.2,-14.999999999999998,1.6257997852912471,14.904665486504017
2035-10-18T00:00:00.000,13396.2,0.0,1.6257997852912471,14.904665486504017
2035-10-18T00:00:00.000,13396.2,15.000000000000002,1.6257997852912471,14.904665486504017
2035-10-18T00:00:00.000,13396.2,29.999999999999996,1.6257997852912471,14.904665486504019
2035-12-07T00:00:00.000,3896.2,-29.999999999999996,58.74975198223993,3.3789277120687045
2035-12-07T00:00:00.000,3896.2,-14.999999999999998,58.74975198223993,3.378927712068705
